count	reward_sum	squared_reward_sum	length
165	-110.45689698960632	10002.626521771368	79
166	-101.82733785524033	10000.990955981259	70
167	-111.8986821398139	10003.699032364913	72
168	-123.39751108642668	10006.425171163737	142
169	-121.85432094195858	10006.337174638944	133
170	-95.03972679167055	10002.491083004186	90
171	-110.19689945317805	10003.676405428705	74
172	-114.96677737880964	10004.040617059332	107
173	-102.07477548590396	10000.8862568994	61
174	-36.90990658127703	6.44187714346699	2000
175	-106.71053844038397	10002.559366685642	48
176	-94.20849431632087	10003.075773106315	97
177	-99.90649858908728	10001.054273693708	70
178	-38.009056266222615	6.975721692283536	2000
179	-96.81410173466429	10002.386272870699	83
180	-96.66003784351051	10001.799179327294	104
181	-106.8970401827246	10003.114892582738	54
182	-94.71179384388961	10002.330976534686	134
183	-98.65926191047765	10001.663341346502	71
184	-111.37244784552604	10003.243397780738	70
185	-111.20739645510912	10004.27489388262	59
186	-108.28406340139918	10003.636594157033	42
187	-109.9208397376351	10003.232831216792	48
188	-114.98108582757413	10003.997139204084	125
189	-60.91668410983402	2.246073449995612	2000
190	-95.2034209255362	10002.764072891416	100
191	-95.56905386297149	10003.355721691898	100
192	-102.90696891164407	10000.731193867081	60
193	-111.41358256380772	10003.53371343882	65
194	-101.09579771826975	10001.182093830555	74
195	-107.47544761840254	10002.836768328836	41
196	-112.69833646062762	10004.009372921517	77
197	-97.22958553116769	10002.13568692008	81
198	-116.68475535628386	10003.991643646412	135
199	-96.09329041000456	10003.247506198852	99
200	-96.37710863910615	10004.61656616654	112
201	-113.10041533759795	10004.181450997448	108
202	-96.27878561930265	10003.259116320809	98
203	-111.23523188824765	10003.218042795917	70
204	-98.10259486502036	10001.837186030734	77
205	-105.54372972762212	10002.124659307738	53
206	-38.06734132952988	6.389312614543604	2000
207	-95.50272735091858	10002.518509774485	100
208	-93.91591546346899	10002.896636072166	169
209	-114.83092850307003	10004.205803295543	114
210	-103.56499867560342	10000.623106281662	101
211	-113.3388864917215	10003.435153496444	186
212	-108.16700289957225	10003.219165866545	42
213	-95.1913443217054	10002.657275729116	96
214	-115.47107178997248	10005.910725447831	158
215	-100.66392681730213	10000.862024851356	71
216	-95.51239311788231	10002.369780358484	120
217	-97.11370964371599	10001.837618684116	86
218	-110.04674808494747	10003.77474555859	51
219	-106.38904398982413	10002.348397901465	61
220	-109.1664952088613	10001.824107250835	76
221	-109.34329199418426	10002.871178823092	53
222	-111.3604197986424	10003.10504382611	70
223	-107.3308949097991	10003.146191197824	41
224	-101.47653881693259	10001.082224607553	61
225	-96.18226741300896	10003.98447728909	107
226	-113.3955387934111	10003.765398254229	90
227	-37.74289016716648	6.517418537592265	2000
228	-65.56579792755656	2.7713843560425064	2000
229	-95.65756969957147	10003.61206606915	122
230	-109.47296232543886	10003.678770048555	47
