count	reward_sum	squared_reward_sum	length
115	-92.78193271625787	10003.556221140814	108
116	-92.82094284740742	10004.160764502092	102
117	-93.52627688663779	10003.821042124235	94
118	-93.77060395013541	10003.847219633837	76
119	-94.96115595870651	10001.881297121714	76
120	-94.59207864687778	10002.339930059532	81
121	-92.83505285484716	10004.306204962622	104
122	-93.01521374011645	10003.331169206373	91
123	-95.47631789627485	10001.762292768377	95
124	-93.23390481009847	10003.145043986111	92
125	-93.89318275963888	10003.276008144945	75
126	-92.93309017922729	10003.23064903945	93
127	-93.81527271470986	10003.270230763332	79
128	-93.67280973447487	10002.910975037059	78
129	-93.79461810644716	10002.050230193205	95
130	-94.88076390745118	10001.72576419147	115
131	-93.2624222971499	10003.636306268374	90
132	-92.78142766805831	10003.51354991038	110
133	-94.33815184840932	10001.704114170518	89
134	-16.089134376426955	0.679538412522246	2000
135	-93.60173370037228	10003.367604704874	84
136	-94.55983199458569	10001.553277909701	105
137	-119.97831955412403	10004.187935015407	125
138	-93.10609141358873	10003.532948859065	92
139	-93.82835410244297	10002.738013120821	82
140	-95.02494812523946	10001.567411030519	101
141	-91.95691184105817	10003.918745015273	123
142	-93.02511817961931	10004.026026491969	93
143	-95.11528262495995	10001.75871347791	81
144	-93.4454102399759	10004.119841463951	89
145	-93.0555806721095	10004.012665611206	92
146	-94.31528336927295	10002.421642103043	86
147	-93.95506063947687	10001.467250353675	115
148	-93.90982733451528	10003.102358391918	79
149	-94.49074543919414	10002.359283503622	113
150	-92.82960173906758	10004.219746786974	96
151	-94.2181226904504	10003.090953368117	85
152	-92.30695333203766	10004.114236382648	112
153	-93.67380198184401	10003.492128338981	85
154	-95.64298287359998	10001.870532840527	73
155	-18.55540430455585	0.8046275188542766	2000
156	-93.47495286432968	10003.302839330385	92
157	-93.12898817192763	10003.77061425597	100
158	-93.22149529028684	10003.348733290215	103
159	-93.5159953807015	10003.660371852022	86
160	-92.74312752857804	10003.968397263903	112
161	-93.96741378959268	10003.353454927874	84
162	-94.51498438231647	10002.640436349586	82
163	-92.62043242971413	10004.063679835137	103
164	-93.13046228070743	10003.646745711614	89
165	-93.80784695781767	10003.550739674383	88
166	-93.98971983906813	10003.051203431629	82
167	-92.9665518135298	10003.238441286545	94
168	-93.38573489990085	10004.202492653241	92
169	-94.59087067248765	10001.645272654132	103
170	-93.0300824220758	10004.320697729958	95
171	-96.12070496857632	10001.568840007742	152
172	-94.69578953436576	10001.824749798421	96
173	-94.29645305895247	10003.222927675433	85
174	-93.00305780116469	10004.463018467643	93
175	-92.95763710862957	10003.743672162836	96
176	-93.75078162550926	10003.525718920015	82
177	-92.6736506264424	10004.85440623088	184
178	-93.27447639033198	10003.96339285256	89
179	-93.56824320787564	10003.280688557099	87
180	-94.76497625792399	10001.789142119946	87
181	-16.805768382982933	0.6285358688434658	2000
182	-93.2406164673157	10003.460352953638	88
183	-94.79805342573673	10003.271099769156	73
184	-92.89331032475457	10004.283956908062	97
185	-94.27541473379824	10003.589372820126	79
186	-93.16068097995594	10003.662392773083	89
187	-120.25874499115162	10005.668793823539	115
188	-93.0663077160716	10003.46124691028	92
189	-94.10488096205518	10003.232808743378	84
190	-93.68158504646271	10003.155891248147	85
191	-94.2805217297282	10003.336662462341	79
192	-93.04913047049195	10003.646620640762	98
193	-95.03988809976727	10002.359571327428	79
194	-92.73968182783574	10003.820675345649	107
195	-92.6359464781126	10004.143933699543	102
196	-92.88727745506912	10003.922707920907	113
197	-94.77591398684308	10001.818219302117	91
198	-92.0566769427387	10004.639362845222	113
199	-92.56384344090475	10004.45144075291	99
200	-93.92250876827165	10003.142360338708	84
201	-92.60031145979883	10004.527880730713	111
202	-94.6057003797032	10002.213794130319	89
203	-92.78971401415765	10004.222773737054	99
204	-92.57013714313507	10003.887413812921	111
205	-93.38643627427518	10003.56509427178	88
206	-92.81076742662117	10003.633246017669	93
207	-93.09430813440122	10003.221767164227	97
208	-94.20324894972146	10003.348591497936	83
209	-93.89767951547401	10002.398455139257	93
210	-121.71524168679025	10005.135346408526	141
211	-94.43874733708799	10001.622212453865	109
212	-93.05895288242027	10003.737888418862	95
