count	reward_sum	squared_reward_sum	length
53	-115.89176671175153	10005.894636338804	94
54	-109.62322044878628	10002.268468487044	82
55	-100.31678794817988	10001.19371494712	71
56	-99.87826333823183	10002.005984900161	125
57	-101.81810162265316	10000.931861153405	61
58	-110.78281006603513	10001.81736433924	97
59	-107.28582774947434	10001.638008231721	47
60	-97.98491034663789	10001.757197852561	103
61	-108.96200055853596	10002.017856005154	54
62	-102.36803380272494	10000.714476805035	55
63	-111.38848192454884	10002.384303208974	94
64	-106.9445467057819	10001.596218231698	45
65	-110.23564756800016	10002.725056123707	49
66	-105.31616207503006	10000.96562037202	45
67	-107.98242366679709	10001.953292047605	46
68	-105.68075414953776	10001.286289209906	54
69	-100.50081511461003	10000.827839649828	60
70	-117.22894014831519	10004.719546649327	108
71	-53.16713725272452	2.8670818955538713	2000
72	-67.72661366473457	7.231566292857488	2000
73	-104.46713093279732	10001.099933711792	45
74	-104.49026205895315	10001.09015922877	45
75	-109.7460876959826	10002.84026796561	47
76	-103.55031177021002	10000.967020996082	47
77	-104.37896805755209	10001.122367877226	44
78	-97.7080548868109	10001.93004266117	93
79	-106.80918811716299	10001.366504750438	54
80	-108.27345204921934	10001.79269180279	52
81	-103.38582934197257	10000.79769620179	46
82	-103.86958909619504	10001.0674753313	46
83	-108.4991344962767	10002.808501664313	42
84	-138.8152749268583	10016.57306892235	165
85	-103.66637451933224	10000.876892942397	46
86	-103.02208402540957	10000.76201910196	45
87	-102.89972904022297	10000.708162997282	47
88	-108.38641629655793	10002.076284462752	50
89	-106.80502289155939	10001.762156251201	41
90	-108.74468694818478	10002.077197026225	52
91	-100.77454423574457	10000.769454443174	54
92	-109.16712850084652	10002.42041217777	48
93	-105.93964361574004	10001.684468219324	40
94	-99.29896770361452	10001.063132089124	69
95	-106.04060848213172	10001.026973128699	57
96	-105.58619566268003	10001.00829262842	63
97	-108.99105594040377	10001.902866867733	57
98	-99.59536910691604	10000.764573771301	61
99	-101.5111804309914	10001.420468479686	66
100	-110.02846624974266	10002.614410970125	50
101	-108.24136957068626	10001.81433375319	51
102	-101.52721421979716	10000.609525841257	52
103	-102.64319142661401	10000.643052783007	45
104	-101.27673010505517	10000.9978938859	54
105	-102.68748574440785	10000.709928672388	46
106	-106.31367020417888	10001.188058030313	56
107	-108.26308371149565	10001.752569187642	56
108	-108.36208757493853	10002.059804796809	49
109	-108.29726180758105	10002.017295960086	48
110	-107.31893076979529	10001.428325444373	57
111	-108.30435442636866	10001.908807985408	52
112	-109.88254044924493	10003.07620586204	44
113	-109.07433281888896	10002.31041581412	50
114	-107.96952688475089	10001.982508585277	47
115	-103.17240772964706	10000.758940850586	47
116	-108.48901270577952	10002.082350734505	50
117	-107.4519711103657	10001.415710256413	61
118	-107.92078374745688	10001.728585632363	55
119	-111.31854115324441	10004.222648233754	43
120	-100.65505280487446	10001.132070784266	71
121	-105.78158187372641	10001.208541650598	44
122	-107.89664158446153	10001.799217461456	52
123	-106.36851807588356	10001.157025633265	57
124	-105.93783199080472	10001.043910996843	59
125	-109.52436313348265	10002.57752937601	49
126	-107.98171964018687	10001.922054234976	53
127	-107.67723354518732	10001.92997608228	48
128	-101.08409900134797	10000.841931011317	81
129	-105.97050860908143	10001.228495082092	55
130	-106.66288930719486	10001.342170615553	59
131	-104.2515252144189	10000.906304954167	79
132	-105.07426841748895	10001.19143523781	60
133	-105.36718141515036	10001.153623457525	62
134	-104.86483590012871	10001.059890340819	68
135	-105.11341503401906	10001.028484647226	86
136	-106.73443385221638	10001.581407558013	54
137	-104.90227627594813	10001.172526575512	68
138	-101.86138019877342	10000.818743443411	74
139	-105.50303385415276	10001.035107811957	61
140	-106.20048469928815	10001.554402683172	56
141	-104.63573915226888	10000.728736422352	65
142	-104.40470189568998	10000.778296455102	67
143	-101.98190988813788	10000.48392176648	75
144	-105.40018648953826	10001.036178425089	58
145	-105.40965477436788	10000.951882195644	72
146	-106.14090359791729	10001.270808150028	62
147	-106.46435322365437	10001.251055881288	60
148	-104.51794755869174	10000.901621631976	64
149	-104.30941424677088	10000.79016564897	60
150	-105.12886064496635	10001.05372135755	56
151	-104.32683201471085	10000.86982783988	66
152	-105.63418609092848	10001.051016669478	60
153	-104.15425613186541	10000.702817831923	63
154	-103.83988046307864	10001.018289336045	61
155	-105.48345649812053	10001.039692483231	62
156	-102.2595690341647	10000.573534997504	104
157	-101.7915484928516	10000.650726973745	75
158	-105.78072920230416	10001.491493574724	54
159	-102.15022991894884	10000.672381974899	72
160	-100.77933040227245	10000.931725394224	74
161	-101.80704730308067	10000.688132101963	75
162	-101.09544433183547	10000.891016896934	72
163	-105.80396802444646	10001.107618199501	54
164	-100.87801884121284	10000.643817350758	71
165	-99.90363290322291	10001.132697505918	130
166	-100.34007573553477	10000.837508461853	86
167	-100.43728220425898	10000.922431670087	111
168	-103.93087859477284	10000.771466604798	64
169	-99.75461424146566	10000.699213768547	78
170	-104.66582303915452	10000.832856038183	56
171	-101.60406469716573	10000.577664882934	86
172	-101.26949901185398	10000.878712579952	74
173	-99.97315818637875	10000.650119513723	87
174	-106.02248619549314	10001.358913224858	56
175	-124.35178551700616	10007.566068954606	152
176	-105.22718215567568	10001.081680229934	53
177	-100.97118773434717	10000.710012394726	67
178	-99.97378830305588	10000.61706127228	86
179	-104.79877419707731	10000.805046983201	63
180	-99.91043602217673	10000.62317221166	88
181	-100.71375204980197	10001.01474123722	85
182	-107.07052884338408	10001.472504504882	61
183	-108.00660475422367	10001.234024393916	179
184	-105.02217434616188	10000.987945801682	57
185	-105.75280331548973	10001.043976821486	71
186	-119.68499365465752	10006.314609244826	122
187	-106.11135498780489	10001.470334083475	50
188	-105.89008991932495	10001.242217917363	54
189	-107.02368536938037	10001.779396796594	53
190	-106.497816108695	10001.254741707246	59
191	-100.87971567483856	10000.798074595503	89
192	-107.09476090374419	10001.808004887833	49
193	-105.22460914773536	10000.971197681596	62
194	-105.10971764891876	10001.10480112887	58
195	-106.16989012386637	10001.214719715394	56
196	-106.10253120325476	10001.30835324637	52
197	-106.62521393561595	10001.210857274766	68
198	-106.89417392829414	10001.910779075402	50
199	-100.76885867033498	10000.89465171953	93
200	-106.06728536411518	10001.566727486212	54
201	-106.0367097441197	10001.402259336866	52
202	-99.19777132372255	10001.361856786947	99
203	-106.21816212971034	10001.609538359346	55
204	-107.61530958931759	10001.669639418818	59
205	-106.0501080638174	10001.444439027575	59
206	-107.49048403125727	10001.458690822898	64
207	-57.654063334069725	3.117759292600951	2000
208	-98.17544495704254	10001.425750196842	115
209	-100.1535162244382	10001.14238841091	77
210	-104.59721841852918	10000.95935503727	90
211	-98.26182313303468	10001.754623243083	120
212	-96.48736350072433	10001.60022137115	113
213	-95.75533667746899	10001.805637473954	110
214	-96.1342724926437	10001.71856560886	95
215	-97.25966480370097	10002.196371295067	107
216	-117.20109962495324	10004.400024641476	109
217	-119.87386034106858	10004.138253755735	161
218	-97.58811253285153	10001.615910085586	96
219	-101.25850290789826	10001.88532841761	132
220	-101.40885094425624	10000.673952048843	96
221	-77.0384604046088	4.112124954230384	2000
222	-105.30363544876319	10001.33291115849	47
223	-97.90165638751795	10001.444949969922	78
224	-112.95462216904994	10004.01829084735	70
225	-102.89927104589961	10001.094246163393	51
226	-104.52969156725288	10001.412071477966	48
227	-101.03179914534591	10000.995971717955	85
228	-105.00830352541527	10001.587092358239	47
229	-101.98387665435291	10000.96346730547	56
230	-103.72740575560007	10001.168659372841	49
231	-101.75894861070486	10001.0145080229	65
232	-100.97957976331408	10001.76317484137	60
233	-102.8458405755768	10000.929394645018	55
234	-101.71149552044146	10000.831049614155	58
235	-99.63393057434567	10000.934430850271	71
236	-101.01670671560346	10000.960967679843	63
