count	reward_sum	squared_reward_sum	length
120	-98.12148985262532	10003.357209709595	65
121	-89.90906398471404	10006.024361964388	122
122	-86.413807503583	10006.513609996991	111
123	-91.34034791508618	10004.135941010018	105
124	-92.43046702737236	10003.592114180203	79
125	-92.9428059596456	10004.041555554477	71
126	-83.65065688155423	10007.814446877608	135
127	-94.07274836840037	10004.049594107702	100
128	-112.16791011859625	10002.282477575618	73
129	-90.12986829408034	10006.026877534328	111
130	-112.78680639634985	10002.867229803285	65
131	-89.21133955357782	10006.167960762616	116
132	-92.28952985338668	10004.807639295925	112
133	-82.5999772684645	10008.608684665805	156
134	-92.16317132789015	10003.804931660325	97
135	-109.34613121217109	10001.944506082033	52
136	-112.09628216600524	10002.8953504694	67
137	-108.48807140151982	10001.56931392908	54
138	-112.77480821551526	10003.06470870766	68
139	-119.36549404362898	10006.755462249424	115
140	-76.12401856405816	10010.070967117988	238
141	-83.41345351331051	10007.289506970521	185
142	-89.1250795291666	10003.90042648519	118
143	-83.23537304037248	10008.323885423742	146
144	-96.76208504529657	10003.844922575196	63
145	-98.01302480775117	10002.652435740885	65
146	-85.44264021119977	10006.333070199607	105
147	-88.88121892153873	10006.482523510984	91
148	-100.26014125959564	10004.348089553705	60
149	-93.98518429812273	10003.918783708308	76
150	-97.3337160580245	10003.64416927912	64
151	-97.67777011113412	10002.88737343689	58
152	-97.61644165232981	10003.07450520192	57
153	-89.78529164785851	10004.320359694737	85
154	-97.18882114308596	10004.279497973175	61
155	-96.78322278145599	10003.085071986643	62
156	-98.40602111397072	10003.068225612484	57
157	-95.96659956023375	10003.895678371062	65
158	-98.17375081203748	10003.545110877318	56
159	-95.38741540422309	10003.141047617408	65
160	-97.67627254685087	10003.640536132161	55
161	-93.68751901320513	10003.771881275594	70
162	-98.30557959202388	10004.052954149887	56
163	-96.04293866482405	10003.631688070793	59
164	-97.61475394862723	10003.564908836546	60
165	-91.98501054640828	10004.705994743024	73
166	-96.57313659479875	10003.402468132534	55
167	-97.74987538201229	10003.94163773815	58
168	-97.09654338127216	10004.21122075137	57
169	-94.36460340579427	10004.093984378544	67
170	-94.05182723131169	10004.26143719846	67
171	-96.26906037314255	10003.579976121058	56
172	-96.3177953744845	10004.213824309398	60
173	-89.10336933473648	10005.295437649585	74
174	-94.08002752072541	10003.774939227456	64
175	-80.70963149556533	10009.444445838433	165
176	-93.39779752340732	10003.449526195785	68
177	-95.18805317022515	10003.556152593406	60
178	-90.11712608175955	10004.995531929073	75
179	-96.02668312887229	10003.221101245745	59
180	-95.70296730133092	10003.66651812245	61
181	-93.34552930470815	10003.647763636362	66
182	-96.11808192585207	10003.22220452437	56
183	-94.22333315642162	10003.304899471823	65
184	-94.96723477517727	10003.437025911067	61
185	-88.603459374256	10006.172280704697	81
186	-90.842264823826	10004.009752703789	78
187	-96.34079058502026	10003.929642707175	56
188	-89.16210203838115	10004.941804924236	96
189	-87.76547423577033	10005.903464303285	91
190	-86.33650451811137	10005.537803110583	92
191	-90.69201107669585	10003.724935231194	74
192	-94.75016025258294	10003.720749837272	62
193	-90.69029189571906	10004.758245320982	72
194	-88.11094610485705	10005.748342762545	74
195	-79.54445773963448	10009.926063077817	161
196	-80.04291887454049	10008.198553492815	119
197	-75.76964915596307	10009.54933185802	134
198	-77.49261374817989	10008.662046475354	168
199	-66.29492718309741	10013.458389188527	177
200	-86.92664444306418	10004.29215186027	107
201	-83.18274933445831	10008.184256309816	114
202	-79.86211083013072	10008.123180486558	119
203	-81.497144666622	10007.363165704997	106
204	-88.98864587202364	10004.432200292898	87
205	-91.87168647300712	10003.130007847252	79
206	-86.41253254586394	10005.38835851111	90
207	-83.29721193466598	10008.459604611815	194
208	-88.63765454092932	10004.301970961598	86
209	-98.54754890170864	10003.307415566978	62
210	-91.88186633550225	10002.720078004933	83
211	-75.79301906017241	10010.12629838737	137
212	-87.69106391046861	10004.922182759417	95
213	-88.07583955825704	10004.79290748429	100
214	-88.27949004865077	10005.036312785869	92
215	-117.06917612898474	10017.402122058811	418
216	-66.07723790115128	10013.310218329903	251
217	-77.88475205070904	10008.91474939004	191
218	-85.81686801999705	10006.491036415619	128
219	-80.19422403653545	10006.552945641984	144
220	-64.93034209717399	10010.606151954975	214
221	-76.64346788873846	10008.410863116973	143
222	-91.33681012909807	10008.293944620342	163
223	-82.75939854917253	10007.105481007284	188
224	-78.46282393567301	10008.982422552179	169
225	-84.97236718063807	10007.17923508404	193
226	-86.67422394086823	10005.870048361809	213
227	-75.6782940925521	10008.170653265664	171
228	-89.55946685633546	10004.641184475282	180
229	-76.27104151874777	10007.821322643236	229
230	-63.484613645528604	10010.240902123469	257
231	-100.35720137488374	10011.863143703116	304
232	-62.14956986562594	10013.805813479534	217
233	-87.91732189735498	10006.944174196811	223
234	-84.78959413951006	10005.842482549473	88
235	-78.13986309429637	10010.490888385597	178
236	-114.18733288177154	10012.28854775682	520
237	-55.40695428282318	10010.776368861132	360
238	-74.36395073098893	10006.675561426218	163
239	-76.5492342306046	10006.101919859573	173
240	-75.20071149396772	10008.110060975196	166
241	-82.59660778530461	10017.419720771279	347
242	-59.142824568631745	10012.768355752165	256
243	-81.96795124325743	10007.458398757048	152
244	-36.891220862267296	10025.591083970621	312
245	-85.06682213691131	10005.28266422243	166
246	-64.6300697205744	10011.296172068154	199
247	-86.06325872385054	10004.469575451836	136
248	-105.54676474010145	10007.604813288064	196
249	-36.78927628166596	10022.036160391466	368
250	-73.30597351832887	10007.722835488245	188
251	-81.72727194940853	10006.877862971307	144
252	-56.41312367941062	10013.76000356383	241
253	-66.92002732122377	10009.82548521375	224
254	-40.44171700081823	10024.293744667099	243
255	-14.107106462761976	10029.504879831966	448
256	-61.54075164261199	10011.735749341964	273
257	-103.29538982457548	10007.386665262045	190
258	-73.83402845861843	10009.031329265094	195
259	-75.31082168672518	10008.058470117898	179
260	-64.32125001770987	13.169016238329904	2000
261	-78.33946032033114	10008.718092070625	202
262	-81.52936985730528	10007.092867403782	140
263	-53.436375002475465	10027.524974869848	621
264	-19.727731341741105	10028.955030711175	750
265	-82.35060365948033	18.46234255041364	2000
266	-68.78651678926674	10027.230733142154	945
267	0.7529307992400902	10029.626169090963	777
268	36.263194822897105	10043.730003297676	844
269	-80.33985955152166	10007.482669573295	190
270	-21.003255079307834	10025.21881882979	474
271	-52.34899438204817	10015.453112549223	370
272	-47.79187956497994	10019.318972979067	379
273	-86.48987398982639	19.37218138746638	2000
274	-79.76435703415406	10007.201475456905	173
275	-76.39800144058765	10008.112306597575	188
276	-71.86045866214641	10009.06799783977	171
277	-60.37526825375439	10012.306497167165	285
278	-72.4143866161832	10007.9813101042	191
279	-99.59639468035554	10009.121590854429	490
280	-83.27016345115395	10006.768084998179	172
281	-21.594965860577062	10030.271644502945	472
282	-34.17521417840322	7.460147617625206	2000
283	-77.8973842392753	10006.512454547978	147
284	-49.47277252256786	10017.414637558244	309
285	-79.72269851484573	10008.074715155703	125
286	-75.43889965711614	10007.084347799388	172
287	-93.45149682172114	10011.462481265868	266
288	-58.9027264986019	10013.765654714662	245
289	-80.69001894724852	10006.420304269603	147
290	-61.35137531220805	10013.049959807513	252
291	-78.45640818178396	10006.631070728718	151
292	-78.55028576121829	10007.402180113257	132
293	-77.18623033050986	10007.01960033521	150
294	-82.68534432871104	10006.240542795676	176
295	-86.59967731085109	10006.273683745147	191
296	-33.60160741490422	10025.537924193228	367
297	-75.57021872197133	10008.045119337417	166
298	-56.92364465833684	10017.558594939168	172
299	-49.30992662973979	10017.704758508387	225
300	-80.58035775710627	10008.698687352351	125
301	-80.20536460548018	10007.32476713963	132
302	-51.890767011778074	10020.290242539884	211
303	-85.34653099389186	10005.554590139442	164
304	-72.77084958370125	10008.594918998893	157
305	-80.08874460825956	10008.503004413435	115
306	1.0206275149849233	10042.501704907352	340
307	-82.64473532712994	10011.29096839824	406
308	-51.63335931602451	10022.364732828413	234
309	-80.87562699274248	10007.035319893148	186
310	-12.194020118126275	10032.596279508316	342
311	-71.42164593990645	10009.967181593638	191
312	-16.75187011405312	10030.398806560639	350
313	-52.528737695921464	10021.178160162663	201
314	-44.360251632407376	10022.191387282859	227
315	-57.85900706141316	10016.588324495131	167
316	-73.2723263905483	10009.39797126575	191
317	-70.06904173230548	10011.484486667458	139
318	-52.016534935309664	10020.811344763944	201
319	-65.72430308652022	10013.204042338382	166
320	-74.09304265408213	10009.541976218237	140
321	-73.16651379385617	10010.425657459158	138
322	-95.96707536633157	10014.37249190176	330
323	-75.49417510102033	10009.732297073799	133
324	-85.52704039490993	10005.240559879692	99
325	-70.94239121934939	10011.06846301908	150
326	-84.49719859481117	10007.242055517996	122
327	-104.18206123439077	10011.30127447933	594
328	-38.94957397879648	10027.52927437234	220
329	-80.01525328881205	10009.72513164346	123
330	-76.21300289904647	10008.563975701802	136
331	-70.85890690535703	10010.743719504664	168
332	-82.16985035082352	10007.066550707454	116
333	-61.31279217977007	10017.483863667201	260
334	-90.84274944732387	10007.954862282313	306
335	-44.4526073595541	10016.84535167364	333
336	-58.83853741965327	10014.43429593671	257
337	-75.57603749358505	10008.879374855429	159
338	-80.34977756253019	10010.16130099374	121
339	-75.9023640941042	10008.378101953269	148
340	-72.89125945001254	10010.405793022397	150
341	-44.006955200920395	10021.499086325684	286
342	-60.79372170301711	10014.831671597742	392
343	-74.79503348554567	10008.458668652174	161
344	5.809798234883104	10042.330467851043	441
345	-80.8793402020395	10007.875100966048	164
346	-51.737405532247244	16.84461454177998	2000
347	-30.52183556332642	10025.74199390877	304
348	-37.25296784499326	10025.456783054096	307
349	-28.807908152956713	24.973036193564074	2000
350	-18.526673977316108	10037.538311903503	380
351	-21.80212061153165	10032.192604178674	318
352	-111.17644565803681	10002.848259098442	47
353	-120.24454425473235	10005.378242951854	92
354	-116.68302528290347	10004.639697442308	66
355	9.202381020753165	10048.75229780064	470
356	-38.97025211778753	10023.47243699254	319
357	-76.08473545714514	10014.104844628406	140
358	-70.52306565028864	10012.877619602206	184
359	-86.08856093345067	10007.950007456651	168
360	-69.65450921132387	10014.947985920711	168
361	-98.2316036331581	10008.182895516853	125
362	-65.29891562056503	10014.889381954647	202
363	-27.313706678781056	11.944447060311644	2000
364	-79.56254935271879	10009.481788251309	118
365	-28.086166631577186	10028.014881082398	330
366	-77.5558137160226	10011.536639320455	130
367	-31.109965654693298	10030.891144555091	270
368	-71.14290946076692	12.362102284293549	2000
369	-37.06686275167552	10028.51722311936	234
370	-59.039161706007995	10017.341582870817	221
371	16.01013938576135	10046.690905636948	464
372	62.88476554958589	10049.831232559622	753
373	-78.45859698243913	10010.078286594953	136
374	-31.477565516747276	10025.373941043612	283
375	-81.95094788915173	10006.580185264906	246
376	-85.29380513467302	10031.734101288192	1146
377	-69.35881428532599	10010.658066749862	168
378	-73.7125156050956	10009.1065142845	188
379	-91.09863043238627	10007.050920842674	268
380	-74.3356832584885	10009.951966812225	141
381	-74.86654950340211	10010.341807870618	131
382	-81.53617847418667	10007.393068058844	118
383	-5.82277103700558	10038.246490863923	363
384	34.12788443261991	10042.60741661571	616
385	-89.62438430445108	10006.804026344207	235
386	-77.9784121772137	10008.73206192844	124
387	-40.342246895235526	10024.845770135977	243
388	-69.94615953265951	10010.230968196205	210
389	-49.71904506446697	10016.314473636048	329
390	-47.569630598431964	10023.82916825934	200
391	-2.540460089010608	10044.222583248342	335
392	-60.283869898186005	10015.367039231092	225
393	-77.86491010070606	10009.009373435993	131
394	-59.976964664233066	10014.21099197649	239
395	-73.39053828444864	10009.932660940263	160
396	58.95748983510907	10064.879445264263	856
397	-63.37587385577228	10016.59677755006	265
398	-83.3173207764436	10006.575096714427	139
399	-48.049069891210124	10022.367104661478	258
400	-71.18622048747869	10010.871197859391	169
401	-67.2736472385903	10010.969070246265	179
402	-88.368081067986	10006.641730752546	199
403	-48.050131450396094	10019.4279007098	279
404	-5.715051605164376	10041.533737955617	365
405	-42.59915642030827	10020.684351755745	358
406	-78.33493152356814	10010.006738865275	135
407	-54.77426945217266	10014.088539054283	273
408	-61.999460544082595	10013.388740657636	192
409	-62.64310933362752	10014.236314102323	227
410	-83.88968626074582	10005.671238080846	186
411	-38.735433644199105	10027.836359886676	229
412	-69.03481782392174	10012.52846359568	239
413	-59.35802278737678	10015.297052227072	247
414	19.153922024377522	10047.45128301949	500
415	-65.38263751140477	10012.116598944462	186
416	-47.51213350930892	10017.961813376636	309
417	-69.2685195702154	10011.175847838742	261
418	-71.2547358941472	10009.975090733227	166
419	-68.64654841844369	10011.775590709443	180
420	-53.9088828069704	10017.709180604228	244
421	-69.3055360938054	10012.807596534018	163
422	-57.717975771347824	10014.736806454941	249
423	-78.14102193387183	10010.473707561669	148
424	-77.65425740873442	10009.820365012674	153
425	36.65595630500573	10045.689785623941	656
426	-85.36424000154699	10011.018392014925	218
427	-80.89565645120739	10007.09641429601	149
428	-24.512235514579288	10030.615981427738	309
429	-82.52941501440324	10008.183751161761	124
430	-83.63765250495497	10010.651919573575	162
431	-72.35743700242634	10010.970589074828	168
432	-51.21753047947274	31.02612263363646	2000
433	-81.49180950533584	10008.356936402708	133
434	-81.72003152482186	10007.828370369456	138
435	31.44204997211557	10051.67715369449	1003
436	-79.92886276657899	10009.146902290184	166
437	-69.19977982940432	10010.326985681211	182
438	-85.74102824495948	10005.938924154354	157
439	-47.299742083529765	10020.244373232847	264
440	-23.24822946541731	10023.063017383698	365
441	-31.14711014166764	10024.147437660142	340
442	-82.06211344810382	10006.420866049557	125
443	-80.35638690530325	10007.191505743893	136
444	-9.408933580907444	10033.53707834643	396
445	-68.21116722128721	10010.99413094559	169
446	22.44756116777168	10043.265514097486	558
447	-81.30953660536183	10008.698517558989	120
448	-79.94405830587769	10006.705930564534	161
449	-44.73118973489503	10023.116993851689	245
450	-80.85183091166107	10006.326403434654	168
451	-81.83786459344888	10006.698096604896	124
452	-81.23809602592908	10009.165766919072	157
453	-68.39545414816915	10011.756283967134	156
454	-84.45112225401303	10004.96532790717	140
455	-72.23990806509346	10008.5533539935	157
456	-71.39523333174708	10009.65061660488	162
457	-24.334233865260813	10021.876385619109	424
458	-25.813866676846914	10025.02556966835	319
459	-85.51285870107093	10005.676427085578	137
460	-66.48618640925321	10009.334368517942	289
461	-30.53102028597253	10029.912213048532	259
462	-40.1955187126268	10018.562982114867	340
463	-72.88126690779458	10009.372958180813	226
464	-46.69172438717423	10018.878295564184	255
465	-35.56332399908992	10029.34474136284	220
466	-81.19367408144612	10006.898887206335	133
467	-49.122410218910154	10019.982782028976	199
468	-47.628097158608945	10017.320380616155	239
469	-72.56577897165377	10009.57951782176	144
470	-74.28626753803296	10008.6393318901	150
471	-38.845992121422704	10024.988190575514	227
472	-79.90597827680168	10007.050402274219	135
473	-72.43787586087325	10010.257938461711	137
474	-69.37825837426833	10011.10748592389	152
475	-6.628333626551196	10036.969560035692	342
476	-79.21833289247085	10010.635210145483	143
477	-88.89057279490252	10005.348532714952	143
478	21.261997442168294	10050.114757453144	384
479	-75.63984654341161	10007.714192698797	178
480	-63.812824682911234	10012.455130113049	186
481	-87.45895304256781	10004.653264892888	180
482	-87.7219006615825	10004.656403226996	169
483	-57.011326472941874	10012.60061866761	226
484	-73.64080433752696	10009.526870355241	173
485	-80.45956761097042	10010.194644676116	163
486	-66.12132389629687	10011.458027320867	224
487	-85.52601989810418	10005.361685771122	143
488	-55.992918690604625	10016.785347492907	202
489	-63.85152829654738	10016.838223327715	415
490	-79.26227386967449	10006.93105130843	171
491	-69.81384076695458	10011.029860123243	152
492	-31.772541391173277	10027.705852384475	285
493	-24.813440300063576	10027.951384850538	314
494	-89.41893122594405	10008.12875706608	875
495	-53.2474685498422	10018.86812157277	201
496	-58.230310001595846	10012.823044011775	262
497	-27.010918388906973	10023.302806024667	369
498	-44.33625983286865	10021.720469147087	235
499	11.767369814454511	10039.555150120515	437
500	31.13581767232884	10047.950392840095	493
501	-7.920041103944044	10031.100974099083	372
502	-63.82823199120356	10012.126691598809	181
503	-66.9015242686625	10012.736416707976	165
504	-83.64169927523477	10006.641501668559	133
505	-52.62256139842192	10020.272542111186	189
506	-39.96815248912418	10019.97427255406	357
507	-75.77048321705567	10006.841674043579	168
508	-55.296968812428105	10014.557837634617	219
509	-2.068761227350663	10040.089446270047	348
510	-36.25552993950608	10024.546570460836	251
511	-59.82010785857629	10016.202140108013	210
512	-47.893460704030964	10018.45411259073	219
513	-53.407885237289456	10016.90511852764	216
514	36.468694970805814	10045.505752071618	535
515	-37.98847079378276	10023.94388514614	235
516	5.809962534112955	10038.363688151376	390
517	-64.00867580983785	10013.174840491052	179
518	-14.73469207199423	9.161073138045143	2000
519	-18.419904227415074	10032.604711599897	288
520	-45.455422898144505	10017.096668276045	254
521	48.049262572440455	10054.633306023165	501
522	-58.91380517615503	10010.85629479226	277
523	-70.83144503142057	10009.31277758343	168
524	41.2084750047315	10055.35682232651	448
525	-81.5729400833384	10006.120796053296	175
526	-31.04285557423178	10021.211145647632	310
527	-10.618737300023284	10033.462978249327	316
528	-31.11930835657452	10024.143191469684	270
529	-18.705288335060914	10031.129846909633	317
530	-70.89295438563707	10009.520592903304	162
531	-68.9564756033577	10010.087160580135	155
532	-73.84465500752052	10008.888822941679	148
533	-63.620252720269704	10011.980945968015	178
534	-82.42993564797146	10007.02258327485	200
535	-44.683316863524986	10021.15312947483	246
536	-42.887013333271234	10021.153016677885	245
537	-81.82727538708006	10006.409199643567	157
538	-85.85586755908935	10006.623191351135	143
539	-32.33943219753922	21.891702221436102	2000
540	-67.64437054194086	10011.580889275507	166
541	-34.763510603895355	10021.400351759226	297
542	-78.21876601697136	10006.12609406983	158
543	-83.38228099274217	10006.377015216769	179
544	-64.46159490866073	10014.037321574448	177
545	-83.55022125042929	10019.56383299596	980
546	67.02866947572232	10055.41113011032	715
547	-54.57608391321596	10016.423504596563	204
548	-62.313299052468786	10012.861271082853	223
549	-43.86996675425412	10019.541750797222	264
550	-0.9455003399250046	10036.231546231953	363
551	-85.05586800785359	10007.15568127867	136
552	-81.22534406475212	10007.353683770192	172
553	-84.9585496676782	10006.764314802025	127
554	-67.76842387070423	10011.009483638398	164
555	52.08406733490486	10047.057048879919	637
556	-76.57973480699604	10008.332444074298	157
557	-62.697779932603645	10013.491022217506	228
558	-45.03192832944927	10019.977259354733	246
559	71.58029347355912	10053.250959280862	711
560	-71.42777432424884	10009.704973858761	206
561	32.00318931071456	10043.160876681442	538
562	-83.94844417270771	10007.053399701525	149
563	3.8860812776069764	10032.977904958927	442
564	-46.919500371022025	10018.764104712953	218
565	-40.222998377323755	10021.448070690794	248
566	-85.57807480415698	10007.234500788983	140
567	-51.20807699302316	10017.063396262158	211
568	-58.413230818245545	10012.67156671515	258
569	-21.4947241400901	10025.740419556252	349
570	-81.24764411601413	10006.886123581053	159
571	-85.91161298520744	10011.270702437843	233
572	0.1281621463407845	10033.596116420498	468
573	-44.79528895910742	10021.289125603642	243
574	34.78259071777969	55.71129242249833	2000
575	15.316474077275046	10044.161867220031	390
576	15.639572682027122	10040.729164160286	484
577	-55.50256702724514	10015.928357327319	213
578	-1.461888953763605	10034.000356729326	448
579	-79.62438872362117	10007.783188177844	137
580	-82.2741135611129	10006.00381201648	164
581	-77.62859782331049	10008.879331848122	135
582	-85.95987836586647	10006.795898000384	162
583	57.403006422313126	10052.153471880172	614
584	150.22458270991348	10075.51755015854	1046
585	-71.4066680230715	10010.23771719731	145
586	-52.27266450779591	10014.663389911671	293
587	-50.174654722014516	10017.02795044152	347
588	-47.88559906534463	10019.990535119052	264
589	-41.23592031323446	10023.62612256984	270
590	-69.33656552609881	10011.734573761178	144
591	-9.141202134435972	10030.033449911614	445
592	-38.03173717531991	10019.38439237765	380
593	-28.162780166905222	10025.16919204453	331
594	-43.758400111145185	10020.914783649252	267
595	-73.54268302876409	10009.98543024901	164
596	-86.35096605576832	10006.178341531278	128
597	97.28847715966754	10070.264585927873	1437
598	71.0536159090845	10061.218080936304	681
599	-63.314038672914045	10010.966218099797	227
600	-85.31035083454167	10005.613007506028	129
601	24.303235850807383	10056.863525117264	655
602	-2.741249320823755	10033.180744354335	442
603	-59.28176875246277	10015.976669376747	227
604	121.62035565184928	10080.580705475266	795
605	-62.747172054622155	10013.789820311664	193
606	-76.45577125120717	10008.230244089185	151
607	69.06628616879485	10057.835576354324	731
608	21.51901049096446	10039.784757316022	559
609	125.37354859018882	10074.682796127126	900
610	-63.57932208849302	10014.071750314686	171
611	41.662748406465965	10048.66770165573	636
612	7.046888771459223	10044.93242728077	353
613	-7.792252843152639	10031.751785436381	400
614	-62.2984840004585	10012.650189826267	187
615	-20.32798999162074	10031.696013166813	320
616	-43.90833975701975	10019.549982730381	258
617	51.19442160162262	10053.352052868453	622
618	16.526749446619206	10035.525404606256	627
619	-27.536934960712074	10025.744999557412	319
620	-68.73476706045713	10009.664674068805	207
621	-42.91675993981861	10021.887489953751	236
622	-71.99807070385611	10009.630881628118	174
623	-68.65849287784292	10011.32521569004	155
624	-78.65144681126293	10007.436811837251	182
625	21.876637427665372	10047.06130156231	463
626	-77.59859549565702	10007.212504031528	151
627	-12.67622356326369	10030.39678067439	345
628	27.2019450073105	10040.576501914104	568
629	-75.49897916954475	10007.299019039572	181
630	-12.379128578488363	10037.97677601767	500
631	-67.63597843453744	10010.806764430234	175
632	35.415438596301584	10059.667186920007	398
633	-84.21733649152426	10007.120024996238	175
634	-73.63814927692408	10011.940024519068	170
635	-61.519531066857475	10014.523769658841	165
636	25.72662949798095	10042.75905552162	530
637	-27.705200608546377	10023.093862702788	346
638	-85.35659785322028	10005.757489196989	131
639	-42.994330889995965	10017.632203743564	289
640	50.568860779610105	10060.753237749128	775
641	311.91943589881157	108.4426683012837	1134
642	-8.95683095131858	10035.199504714468	331
643	-2.601069791489749	10042.062574133506	315
644	37.33370410977358	10053.156089674425	493
645	-78.72169131664849	10006.529847210642	180
646	309.99221710171065	104.00196769869919	1177
647	-65.19230123835004	10012.047581736577	229
648	10.38840889667486	10045.553020792477	380
649	-9.106557678317785	10031.54977955952	572
650	-41.47846052677803	10020.443058511932	267
651	-88.15351310113363	10005.268215025753	166
652	17.191961974605178	10042.477797264297	451
653	-125.13600102769692	10011.619675136164	1498
654	-5.410181172220916	10036.895253686014	346
655	84.760480396112	10063.725801855016	679
656	-16.561815878908703	10031.474828323644	322
657	-36.210851075545726	10029.08054879606	483
658	0.5525655129536489	10037.915970364127	397
659	1.2449131759542382	10034.828055942984	401
660	-64.99507951691723	10009.903166352891	275
661	176.53010035482737	10095.05759054264	994
662	128.0304364214557	10083.85195607418	800
663	-68.4069850118364	10010.53900014353	171
664	-43.000195405143465	10017.925582398791	262
